callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1 ,altitude_1,latitude_2,longitude_2,altitude_2
SDM6374,nan,155c23,nan,nan,nan,UUEE,2022-02-01 08:56:34+00:00,2022-02-01 10:02:16+00:00,2022-02-01 00:00:00+00:00,62.64464814784163,36.16118211012621,10668.0,55.98874884136652,37.51384735107422,609.6
IAE741,nan,155bf6,RA-89078,SU95,ULLI,nan,2022-02-01 08:59:30+00:00,2022-02-01 10:08:58+00:00,2022-02-01 00:00:00+00:00,59.79271840240995,30.26695514547414,0.0,54.27877807617188,40.47427906709559,10668.0
RSD074,nan,155bd0,RA-89040,SU95,UUWW,ULLI,2022-02-01 09:00:08+00:00,2022-02-01 10:04:16+00:00,2022-02-01 00:00:00+00:00,55.57238562632415,37.23910331726074,914.4,59.80272713354078,30.1989535627694,266.7
SSF155,nan,1506a7,RA-67239,CRJ2,nan,UUEE,2022-02-01 09:02:38+00:00,2022-02-01 09:12:55+00:00,2022-02-01 00:00:00+00:00,56.4545505329714,37.45436668395996,2438.4,55.98495483398438,37.48868075284091,548.64
SUM9608,nan,14f115,RA-61717,A148,nan,ULLI,2022-02-01 09:04:35+00:00,2022-02-01 11:52:43+00:00,2022-02-01 00:00:00+00:00,45.71736998477224,36.35980224609375,9753.6,59.81369018554688,30.21844482421875,297.18
SDM6041,nan,155c0c,nan,nan,UUEE,ULLI,2022-02-01 09:06:00+00:00,2022-02-01 10:08:23+00:00,2022-02-01 00:00:00+00:00,55.97195434570312,37.40153919566761,609.6,59.80235471563824,30.20151072535021,259.08
GZP590,nan,151d2c,RA-73004,B737,nan,nan,2022-02-01 09:08:13+00:00,2022-02-01 09:50:08+00:00,2022-02-01 00:00:00+00:00,58.50315856933594,64.54379174017137,10972.8,55.54361634335275,57.90507316589355,10126.98
SDM6232,nan,155c36,nan,nan,nan,ULLI,2022-02-01 09:09:30+00:00,2022-02-01 11:08:16+00:00,2022-02-01 00:00:00+00:00,53.44955702959481,49.99926398782169,3657.6,59.81478416313559,30.21164466594827,312.42
TUP955,nan,14fa18,RA-64024,T204,UUEE,EDDP,2022-02-01 09:12:38+00:00,2022-02-01 12:03:24+00:00,2022-02-01 00:00:00+00:00,55.97394522974047,37.41514205932617,304.8,51.41359490863347,12.26898193359375,160.02
SDM6406,nan,155c1a,nan,nan,nan,UUEE,2022-02-01 09:13:35+00:00,2022-02-01 10:46:46+00:00,2022-02-01 00:00:00+00:00,61.66099936275159,50.56070963541667,3962.4,55.98376775192002,37.49762535095215,548.64
SDM6226,nan,155c14,nan,nan,nan,UUEE,2022-02-01 09:16:16+00:00,2022-02-01 09:51:59+00:00,2022-02-01 00:00:00+00:00,56.01393360202595,42.40233421325684,8839.2,55.98567639367054,37.49333381652832,548.64
RWZ388,nan,155c39,nan,nan,nan,UUDD,2022-02-01 09:17:56+00:00,2022-02-01 09:35:28+00:00,2022-02-01 00:00:00+00:00,53.88430837857521,37.30884327607996,8534.4,55.28115482653602,38.03974498401988,1127.76
UTA1012,nan,151d55,nan,nan,nan,nan,2022-02-01 09:18:13+00:00,2022-02-01 09:36:59+00:00,2022-02-01 00:00:00+00:00,57.85176939883474,58.7109375,10363.2,56.6015625,55.96160888671875,10370.82
GZP9622,nan,142583,RA-09603,FA7X,ULLI,UUMO,2022-02-01 09:25:59+00:00,2022-02-01 10:24:03+00:00,2022-02-01 00:00:00+00:00,59.79616326800847,30.24394068224677,304.8,55.50977286645922,37.54680633544922,441.96
SDM6378,nan,155c16,nan,nan,nan,UUEE,2022-02-01 09:39:31+00:00,2022-02-01 11:01:50+00:00,2022-02-01 00:00:00+00:00,56.89735541909427,51.07986942414315,10058.4,55.99875757249735,37.44758605957031,601.98
RWZ1465,nan,155c37,nan,nan,USPP,nan,2022-02-01 09:42:00+00:00,2022-02-01 09:54:55+00:00,2022-02-01 00:00:00+00:00,57.9114990234375,56.01574313256049,304.8,56.76221427270922,55.85396059097783,9753.6
SDM6416,nan,155c27,nan,nan,nan,UUEE,2022-02-01 09:45:38+00:00,2022-02-01 10:25:46+00:00,2022-02-01 00:00:00+00:00,53.72117614746094,39.34415980747768,9144.0,55.98257446289062,37.49001242897727,525.78
61733,nan,14f125,nan,nan,UUMU,ULLP,2022-02-01 09:59:55+00:00,2022-02-01 11:10:58+00:00,2022-02-01 00:00:00+00:00,55.91734313964844,38.00204190340909,914.4,59.64271545410156,30.27914428710938,502.92
SSF333,nan,155c1d,nan,nan,UUEE,nan,2022-02-01 10:00:43+00:00,2022-02-01 11:28:48+00:00,2022-02-01 00:00:00+00:00,55.97067260742188,37.39388205788352,304.8,62.96432236493644,51.76409207857572,6979.92
SDM6240,nan,155c10,nan,nan,nan,UUEE,2022-02-01 10:03:04+00:00,2022-02-01 10:44:58+00:00,2022-02-01 00:00:00+00:00,52.795166015625,36.75849914550781,10363.2,56.00201622914459,37.46947288513184,685.8000000000001
AZO538,nan,155bf7,RA-89079,SU95,nan,nan,2022-02-01 10:10:04+00:00,2022-02-01 14:12:11+00:00,2022-02-01 00:00:00+00:00,45.45167541503906,39.12944248744419,10058.4,57.04906916214247,30.02023020098286,8153.400000000001
AZO249,nan,155c21,nan,nan,UUWW,nan,2022-02-01 10:13:33+00:00,2022-02-01 22:51:21+00:00,2022-02-01 00:00:00+00:00,55.57187355170815,37.23790168762207,609.6,55.30632019042969,59.77354161879595,5105.400000000001
SSF156,nan,1506a7,RA-67239,CRJ2,UUEE,nan,2022-02-01 10:25:01+00:00,2022-02-01 11:19:47+00:00,2022-02-01 00:00:00+00:00,55.96298217773438,37.36208829012784,609.6,61.53288760427701,37.31109619140625,10972.8
RF61723,nan,14f11b,RA-61723,A148,UUMU,nan,2022-02-01 10:29:48+00:00,2022-02-01 11:54:49+00:00,2022-02-01 00:00:00+00:00,55.90858588784427,38.00600051879883,609.6,56.23919677734375,56.05174671519886,10668.0
SDM6371,nan,155c55,nan,nan,ULLI,nan,2022-02-01 10:41:11+00:00,2022-02-01 11:46:13+00:00,2022-02-01 00:00:00+00:00,59.79318392478813,30.26326146619073,304.8,54.13536459712659,37.84588084501379,10058.4
RWZ1306,nan,155c32,nan,nan,nan,nan,2022-02-01 10:43:03+00:00,2022-02-01 12:13:37+00:00,2022-02-01 00:00:00+00:00,57.15499877929688,64.91108894348145,3352.8,53.72491351628707,50.52781946518841,1912.62
SDM6229,nan,155c17,nan,nan,UUEE,nan,2022-02-01 10:43:58+00:00,2022-02-01 11:12:47+00:00,2022-02-01 00:00:00+00:00,55.9599609375,37.342529296875,914.4,56.10578116724047,41.91241264343262,8374.380000000001
KZN9415,nan,1506a6,RA-67238,CL65,nan,nan,2022-02-01 10:44:10+00:00,2022-02-01 11:18:59+00:00,2022-02-01 00:00:00+00:00,55.46303441969015,51.65874481201172,4572.0,51.86077880859375,50.95369906038852,10668.0
AZO608,nan,155c05,nan,nan,ULLI,nan,2022-02-01 10:45:51+00:00,2022-02-01 11:47:24+00:00,2022-02-01 00:00:00+00:00,59.79285805912341,30.2655344995959,0.0,54.29089562367584,38.12930020419034,11285.22
RSD992,nan,14f10b,RA-61707,A148,nan,UUWW,2022-02-01 11:09:39+00:00,2022-02-01 11:43:19+00:00,2022-02-01 00:00:00+00:00,53.27252197265625,37.59913853236608,9753.6,55.67047119140625,37.32297030362216,662.94
SDM6110,nan,155c3c,nan,nan,nan,ULLI,2022-02-01 11:11:34+00:00,2022-02-01 12:30:40+00:00,2022-02-01 00:00:00+00:00,53.56819152832031,39.47505405970983,10972.8,59.81584167480469,30.20443725585938,342.9
SDM6068,nan,155be1,RA-89057,SU95,nan,UUEE,2022-02-01 11:13:41+00:00,2022-02-01 11:50:18+00:00,2022-02-01 00:00:00+00:00,53.57268769862288,39.47080724379595,10972.8,55.98418672206038,37.5007152557373,548.64
SDM6338,nan,155c19,nan,nan,nan,UUEE,2022-02-01 11:18:33+00:00,2022-02-01 11:30:24+00:00,2022-02-01 00:00:00+00:00,56.51972366591631,37.46209144592285,3048.0,55.98362809520656,37.49702453613281,556.26
AZO132,nan,155c5b,nan,nan,nan,nan,2022-02-01 11:18:39+00:00,2022-02-01 12:07:54+00:00,2022-02-01 00:00:00+00:00,53.94585043697034,53.41900096220129,10668.0,50.83465576171875,46.5985107421875,10972.8
RSD074,nan,155bd0,RA-89040,SU95,ULLI,UUWW,2022-02-01 11:20:41+00:00,2022-02-01 12:25:30+00:00,2022-02-01 00:00:00+00:00,59.79476670087394,30.25303281586746,304.8,55.62066650390625,37.39113547585227,716.2800000000001
AZO644,nan,155bf8,RA-89080,SU95,ULLI,nan,2022-02-01 11:25:05+00:00,2022-02-01 12:17:19+00:00,2022-02-01 00:00:00+00:00,59.79450988769531,30.25506591796875,304.8,54.79856872558594,34.39746632295496,9845.04
SDM6480,nan,155bd4,RA-89044,SU95,nan,UUEE,2022-02-01 11:33:30+00:00,2022-02-01 12:30:37+00:00,2022-02-01 00:00:00+00:00,61.68441513837394,36.77480061848959,10058.4,55.986328125,37.51498135653409,655.32
SDM6042,nan,155c0c,nan,nan,ULLI,UUEE,2022-02-01 11:35:46+00:00,2022-02-01 12:36:35+00:00,2022-02-01 00:00:00+00:00,59.79505920410156,30.2508544921875,304.8,55.98772469213453,37.52423286437988,640.08
SDM6434,nan,155be6,RA-89062,SU95,nan,UUEE,2022-02-01 11:43:47+00:00,2022-02-01 12:22:35+00:00,2022-02-01 00:00:00+00:00,53.577392578125,39.46665736607143,9753.6,55.98772469213453,37.52371788024902,640.08
SDM6528,nan,155c2a,nan,nan,LBSF,UUEE,2022-02-01 11:45:38+00:00,2022-02-01 14:38:19+00:00,2022-02-01 00:00:00+00:00,42.69330170194981,23.43888393668242,304.8,55.9871195130429,37.52054214477539,624.84
GZP689,nan,151d2c,RA-73004,B737,nan,nan,2022-02-01 11:54:05+00:00,2022-02-01 12:21:49+00:00,2022-02-01 00:00:00+00:00,55.31304931640625,58.80932976217831,10668.0,58.10993957519531,62.05335063319053,10668.0
RWZ785,nan,155c60,nan,nan,ULLI,UWPS,2022-02-01 11:56:09+00:00,2022-02-01 13:36:23+00:00,2022-02-01 00:00:00+00:00,59.79472014863612,30.25312752559267,0.0,54.16438293457031,45.47931780133929,2651.76
SDM6430,nan,155c26,nan,nan,nan,UUEE,2022-02-01 11:58:47+00:00,2022-02-01 12:39:05+00:00,2022-02-01 00:00:00+00:00,53.53535280389301,39.50174668255974,10972.8,55.98348843849311,37.49599456787109,541.02
AZO436,nan,155c30,nan,nan,nan,UUWW,2022-02-01 12:02:01+00:00,2022-02-01 12:31:20+00:00,2022-02-01 00:00:00+00:00,53.17149353027344,37.77013288225447,10363.2,55.61917062533104,37.38432884216309,723.9000000000001
RA09614,nan,14258e,nan,nan,LFMN,UUEE,2022-02-01 12:02:06+00:00,2022-02-01 15:19:41+00:00,2022-02-01 00:00:00+00:00,43.65005493164062,7.27314084075218,914.4,55.98623502052436,37.5142765045166,594.36
AFL2472,SU2472,155bc1,RA-89025,SU95,UUEE,LIPZ,2022-02-01 12:02:55+00:00,2022-02-01 14:55:42+00:00,2022-02-01 00:00:00+00:00,55.968017578125,37.37498890269886,609.6,45.49345372086864,12.33690959651296,30.48
RWZ1466,nan,155c37,nan,nan,nan,USPP,2022-02-01 12:11:54+00:00,2022-02-01 12:38:47+00:00,2022-02-01 00:00:00+00:00,56.86076536016949,55.89994369014617,7924.8,57.9269978151483,56.045654296875,182.88
SDM6508,nan,155bb9,RA-89017,SU95,nan,UUEE,2022-02-01 12:16:32+00:00,2022-02-01 12:53:19+00:00,2022-02-01 00:00:00+00:00,53.56635659427966,39.47678509880514,10363.2,55.9903564453125,37.5421142578125,685.8000000000001
SDM6069,nan,155c2d,nan,nan,UUEE,nan,2022-02-01 12:19:17+00:00,2022-02-01 12:49:11+00:00,2022-02-01 00:00:00+00:00,55.97022105071504,37.38965034484863,304.8,53.90707397460938,38.68144880022322,10066.02
IAE744,nan,155bf6,RA-89078,SU95,nan,UUDD,2022-02-01 12:25:44+00:00,2022-02-01 12:50:45+00:00,2022-02-01 00:00:00+00:00,53.92991638183594,40.14153180803572,9448.8,55.27682546841896,38.04490522904829,1234.44
SSF324,nan,155c1d,nan,nan,nan,ULLI,2022-02-01 12:42:20+00:00,2022-02-01 14:25:37+00:00,2022-02-01 00:00:00+00:00,63.47222900390625,52.72053645207332,6400.8,59.80329895019531,30.19546508789062,281.94
SDM6230,nan,155c17,nan,nan,nan,UUEE,2022-02-01 12:44:00+00:00,2022-02-01 13:24:18+00:00,2022-02-01 00:00:00+00:00,55.85124206542969,42.13306773792613,9144.0,55.9871195130429,37.52011299133301,617.22
SDM6335,nan,155c14,nan,nan,UUEE,nan,2022-02-01 12:51:01+00:00,2022-02-01 13:03:47+00:00,2022-02-01 00:00:00+00:00,55.96989440917969,37.38714044744318,304.8,56.65708923339844,37.39625930786133,8473.44
61733,nan,14f125,nan,nan,ULLP,nan,2022-02-01 13:10:09+00:00,2022-02-01 14:35:17+00:00,2022-02-01 00:00:00+00:00,59.67498779296875,30.32400512695312,304.8,55.33314514160156,20.54806877585018,3253.74
SDM6491,nan,155bd3,RA-89043,SU95,UUEE,nan,2022-02-01 13:17:35+00:00,2022-02-01 14:22:27+00:00,2022-02-01 00:00:00+00:00,55.96939086914062,37.38397771661931,304.8,52.02687408964513,46.08929443359375,3017.52
TUP954,nan,14fa18,RA-64024,T204,EDDP,UUEE,2022-02-01 13:23:22+00:00,2022-02-01 15:57:46+00:00,2022-02-01 00:00:00+00:00,51.41239929199219,12.23683950063345,0.0,56.00711059570312,37.60104092684659,891.5400000000001
RWZ1294,nan,155c38,nan,nan,nan,nan,2022-02-01 13:24:00+00:00,2022-02-01 14:01:51+00:00,2022-02-01 00:00:00+00:00,56.25279235839844,56.1738447709517,10058.4,58.48008495266154,63.38461303710938,10058.4
SUM9608,nan,14f115,RA-61717,A148,ULLI,UUBW,2022-02-01 13:31:07+00:00,2022-02-01 14:43:18+00:00,2022-02-01 00:00:00+00:00,59.80547371557203,30.2740583748653,0.0,55.52266783633474,38.21010589599609,411.48
61723,nan,14f11b,RA-61723,A148,USSK,UHWW,2022-02-01 13:31:25+00:00,2022-02-02 01:04:45+00:00,2022-02-02 00:00:00+00:00,56.68963933395127,60.93442855342742,1219.2,43.40785217285156,132.1767052938772,-22.86
SDM6895,FV6895,155c28,nan,nan,ULLI,nan,2022-02-01 13:40:04+00:00,2022-02-01 16:20:09+00:00,2022-02-01 00:00:00+00:00,59.80220031738281,30.293701171875,304.8,45.33737182617188,35.58903285435268,8138.160000000001
SDM6255,nan,155c1a,nan,nan,UUEE,nan,2022-02-01 13:40:31+00:00,2022-02-01 14:02:27+00:00,2022-02-01 00:00:00+00:00,55.97036070742849,37.38930702209473,304.8,54.06527709960938,37.76189313616072,10058.4
N870SP,nan,157efe,nan,nan,KAND,KAND,2022-02-01 13:45:28+00:00,2022-02-01 14:46:45+00:00,2022-02-01 00:00:00+00:00,34.49716341697563,-82.7054214477539,0.0,34.47812355170816,-82.73323059082031,243.84
AZO645,nan,155c5c,nan,nan,nan,nan,2022-02-01 13:45:30+00:00,2022-02-01 14:29:49+00:00,2022-02-01 00:00:00+00:00,52.82757258011122,37.7457275390625,10972.8,57.43684930316472,39.55157864478327,4358.64
SDM6379,nan,155c19,nan,nan,UUEE,nan,2022-02-01 13:53:32+00:00,2022-02-01 14:52:19+00:00,2022-02-01 00:00:00+00:00,55.97045381190413,37.3905086517334,304.8,57.67771911621094,48.1596851348877,10675.62
SDM6107,nan,155c3b,nan,nan,ULLI,nan,2022-02-01 13:53:47+00:00,2022-02-01 14:53:51+00:00,2022-02-01 00:00:00+00:00,59.80430603027344,30.2816162109375,0.0,56.51455636751854,41.65114402770996,10058.4
AZO643,nan,155bf8,RA-89080,SU95,nan,ULLI,2022-02-01 13:57:19+00:00,2022-02-01 15:02:47+00:00,2022-02-01 00:00:00+00:00,54.52421543961864,34.77963534268466,8839.2,59.80295989472987,30.19781704606681,274.32
AZO205,nan,155c30,nan,nan,UUWW,nan,2022-02-01 14:14:46+00:00,2022-02-01 17:36:41+00:00,2022-02-01 00:00:00+00:00,55.57342529296875,37.20728093927556,914.4,45.34446716308594,35.75480869838169,8831.58
AZO317,nan,155c20,nan,nan,nan,nan,2022-02-01 14:18:31+00:00,2022-02-01 14:48:53+00:00,2022-02-01 00:00:00+00:00,51.91659183825477,44.68312290736608,10668.0,55.70361638473252,44.73864555358887,6217.92
SSF157,nan,1506a7,RA-67239,CRJ2,nan,UUEE,2022-02-01 14:34:32+00:00,2022-02-01 15:34:45+00:00,2022-02-01 00:00:00+00:00,61.77873229980469,36.71581813267299,10668.0,55.98623657226562,37.51423228870738,609.6
VDA5677,nan,15409a,RA-82074,A124,EDDP,EGNX,2022-02-01 14:40:29+00:00,2022-02-01 16:51:58+00:00,2022-02-01 00:00:00+00:00,51.43309020996094,12.25510055954392,0.0,52.83169555664062,-1.2921142578125,106.68
SDM6261,nan,155c26,nan,nan,UUEE,nan,2022-02-01 14:41:02+00:00,2022-02-01 16:30:38+00:00,2022-02-01 00:00:00+00:00,55.96817275225106,37.37883567810059,609.6,55.40139925681938,60.09529807350852,4594.860000000001
RFF9007,nan,154eb6,RA-85686,T154,UUMU,nan,2022-02-01 15:04:45+00:00,2022-02-01 15:21:56+00:00,2022-02-01 00:00:00+00:00,55.84469604492188,38.14228404651988,914.4,53.95041255627648,38.88982436236213,10660.38
RWZ786,nan,155c60,nan,nan,nan,ULLI,2022-02-01 15:05:06+00:00,2022-02-01 16:53:29+00:00,2022-02-01 00:00:00+00:00,53.92578642247086,44.80184218462776,4572.0,59.83589172363281,30.06857299804688,800.1
SDM6483,nan,155c16,nan,nan,UUEE,nan,2022-02-01 15:07:40+00:00,2022-02-01 15:25:42+00:00,2022-02-01 00:00:00+00:00,55.9716796875,37.39937522194602,304.8,57.34979661844545,37.13768743699597,10066.02
RWZ1481,nan,155c37,nan,nan,USPP,nan,2022-02-01 15:09:38+00:00,2022-02-01 18:06:38+00:00,2022-02-01 00:00:00+00:00,57.9118217856197,56.01608276367188,0.0,55.02351379394531,21.36210722081801,1950.72
SDM6372,nan,155c55,nan,nan,nan,ULLI,2022-02-01 15:12:02+00:00,2022-02-01 16:30:41+00:00,2022-02-01 00:00:00+00:00,53.59182066836599,39.45416618795956,10363.2,59.81520080566406,30.20892333984375,327.66
AFL1242,SU1242,155bd2,RA-89042,SU95,UUEE,nan,2022-02-01 15:12:47+00:00,2022-02-01 16:36:36+00:00,2022-02-01 00:00:00+00:00,55.96761412539724,37.3729133605957,609.6,53.00032793465307,52.0451398577009,10675.62
AZO307,nan,155c05,nan,nan,nan,ULLI,2022-02-01 15:13:31+00:00,2022-02-01 16:35:08+00:00,2022-02-01 00:00:00+00:00,53.55368041992188,39.48713902064733,10972.8,59.81301517809852,30.22329396214979,281.94
SDM6235,nan,155c27,nan,nan,UUEE,nan,2022-02-01 15:22:16+00:00,2022-02-01 15:52:50+00:00,2022-02-01 00:00:00+00:00,55.97039794921875,37.38988702947443,304.8,56.21571350097656,41.69428045099431,9136.38
RWZ1261,nan,155c6b,nan,nan,nan,nan,2022-02-01 15:37:02+00:00,2022-02-01 17:12:46+00:00,2022-02-01 00:00:00+00:00,55.32956915386652,61.30013205788352,3048.0,50.77350163863877,46.62986755371094,10980.42
SDM6469,nan,155bd4,RA-89044,SU95,UUEE,nan,2022-02-01 15:52:11+00:00,2022-02-01 16:14:46+00:00,2022-02-01 00:00:00+00:00,55.96728825973252,37.37531661987305,609.6,54.43706965042372,37.9632568359375,8839.2
AZO646,nan,155c5c,nan,nan,nan,nan,2022-02-01 15:52:49+00:00,2022-02-01 16:25:44+00:00,2022-02-01 00:00:00+00:00,57.54739379882812,39.52211380004883,4876.8,54.19917297363281,38.35248674665179,11269.98
SSF055,nan,155c1d,nan,nan,ULLI,nan,2022-02-01 15:55:32+00:00,2022-02-01 16:46:43+00:00,2022-02-01 00:00:00+00:00,59.80440301410222,30.2820139917834,0.0,65.1701070494571,32.29465484619141,10058.4
SDM6492,nan,155bd3,RA-89043,SU95,nan,UUEE,2022-02-01 16:02:20+00:00,2022-02-01 17:21:29+00:00,2022-02-01 00:00:00+00:00,51.73553466796875,46.11243995460304,914.4,55.98562984143273,37.51007080078125,556.26
AZO537,nan,155bf7,RA-89079,SU95,nan,nan,2022-02-01 16:08:29+00:00,2022-02-01 18:14:45+00:00,2022-02-01 00:00:00+00:00,57.5328369140625,29.61639404296875,6705.6,44.72371246855138,39.00602015053354,10187.94
AFL2473,SU2473,155bc1,RA-89025,SU95,LIPZ,UUEE,2022-02-01 16:09:30+00:00,2022-02-01 19:13:27+00:00,2022-02-01 00:00:00+00:00,45.50802457130561,12.35566674209223,0.0,55.98674709514036,37.51788139343262,601.98
AZO318,nan,155c20,nan,nan,nan,nan,2022-02-01 16:18:18+00:00,2022-02-01 16:53:55+00:00,2022-02-01 00:00:00+00:00,55.74700927734375,44.56695556640625,6400.8,51.77446785619703,44.886474609375,10370.82
SDM6256,nan,155c1a,nan,nan,nan,UUEE,2022-02-01 16:34:45+00:00,2022-02-01 17:16:22+00:00,2022-02-01 00:00:00+00:00,52.98793029785156,36.94320678710938,10058.4,55.98353576660156,37.49617143110795,533.4
SDM6108,nan,155c3b,nan,nan,nan,ULLI,2022-02-01 16:35:30+00:00,2022-02-01 17:49:28+00:00,2022-02-01 00:00:00+00:00,56.35544081865731,41.89335823059082,9753.6,59.80133056640625,30.2087086644666,236.22
GZP9620,nan,142587,RA-09607,FA7X,ULLI,UUMO,2022-02-01 16:43:17+00:00,2022-02-01 17:44:11+00:00,2022-02-01 00:00:00+00:00,59.80499267578125,30.27520751953125,304.8,55.50986597093485,37.5498104095459,426.72
SSF158,nan,1506a7,RA-67239,CRJ2,UUEE,nan,2022-02-01 16:45:38+00:00,2022-02-01 17:01:10+00:00,2022-02-01 00:00:00+00:00,55.96206665039062,37.35051935369318,914.4,57.128394175384,37.23302041330646,8206.74
AZO215,nan,155c5b,nan,nan,nan,nan,2022-02-01 16:49:01+00:00,2022-02-01 17:27:55+00:00,2022-02-01 00:00:00+00:00,51.25578282243114,45.14762878417969,10668.0,55.4915771484375,48.81125710227273,1859.28
SDM6380,nan,155c19,nan,nan,nan,UUEE,2022-02-01 16:58:01+00:00,2022-02-01 18:28:01+00:00,2022-02-01 00:00:00+00:00,56.76007286976959,51.44002606791835,10363.2,55.99000575178761,37.53985404968262,678.1800000000001
SDM6336,nan,155c14,nan,nan,nan,UUEE,2022-02-01 16:59:02+00:00,2022-02-01 17:11:21+00:00,2022-02-01 00:00:00+00:00,56.48899918895656,37.47359275817871,2743.2,55.98623657226562,37.51456520774148,594.36
GZP690,nan,151d2c,RA-73004,B737,nan,nan,2022-02-01 17:09:38+00:00,2022-02-01 17:53:27+00:00,2022-02-01 00:00:00+00:00,58.42445502846927,64.35269165039062,10363.2,55.53895568847656,57.88871071555397,10073.64
AZO505,nan,155c3d,nan,nan,nan,nan,2022-02-01 17:20:02+00:00,2022-02-01 17:37:07+00:00,2022-02-01 00:00:00+00:00,44.73455913996292,38.97426698266006,9753.6,45.15426635742188,36.42680576869419,9448.8
RWZ1018,nan,155c38,nan,nan,nan,USSS,2022-02-01 17:26:00+00:00,2022-02-01 17:52:05+00:00,2022-02-01 00:00:00+00:00,58.423095703125,64.34887301537299,9753.6,56.90121925483315,60.52137805569556,1866.9
SDM6421,nan,155be1,RA-89057,SU95,UUEE,nan,2022-02-01 17:27:21+00:00,2022-02-01 17:47:27+00:00,2022-02-01 00:00:00+00:00,55.97045381190413,37.39162445068359,304.8,54.29122924804688,38.29825906192555,10027.92
SSF153,nan,155c1e,nan,nan,nan,UUEE,2022-02-01 17:47:00+00:00,2022-02-01 18:00:21+00:00,2022-02-01 00:00:00+00:00,56.49430614406779,37.48028755187988,2743.2,55.98665399066472,37.51702308654785,594.36
SDM6070,nan,155c2d,nan,nan,nan,UUEE,2022-02-01 17:48:10+00:00,2022-02-01 18:24:28+00:00,2022-02-01 00:00:00+00:00,53.58700561523438,39.45826067243304,9753.6,55.98440551757812,37.50241366299716,518.1600000000001
SSF021,nan,1506a8,RA-67240,CRJ2,nan,ULLI,2022-02-01 17:51:00+00:00,2022-02-01 18:24:13+00:00,2022-02-01 00:00:00+00:00,60.177978515625,35.81164129849138,8229.6,59.80256652832031,30.20050048828125,259.08
SDM6236,nan,155c27,nan,nan,nan,UUEE,2022-02-01 17:51:53+00:00,2022-02-01 18:30:59+00:00,2022-02-01 00:00:00+00:00,55.94997082726429,42.41838455200195,8839.2,55.98435974121094,37.50191428444602,541.02
SDM6896,FV6896,155c28,nan,nan,nan,ULLI,2022-02-01 17:55:30+00:00,2022-02-01 20:33:09+00:00,2022-02-01 00:00:00+00:00,45.31669487387447,35.62826017054116,9448.8,59.81483459472656,30.21102905273438,312.42
AZS4001,nan,152ad6,RA-76502,IL76,BIKF,CYVR,2022-02-01 17:57:29+00:00,2022-02-02 01:51:18+00:00,2022-02-02 00:00:00+00:00,63.98258972167969,-22.59063720703125,0.0,49.19747562731727,-123.1328863846628,30.48
SDM6262,nan,155c26,nan,nan,nan,UUEE,2022-02-01 18:03:33+00:00,2022-02-01 20:20:39+00:00,2022-02-01 00:00:00+00:00,55.41569079382945,60.92035466974431,4267.2,55.98735227423199,37.52191543579102,609.6
AZO297,nan,155c33,nan,nan,nan,UUWW,2022-02-01 18:11:50+00:00,2022-02-01 18:44:56+00:00,2022-02-01 00:00:00+00:00,52.86709543001854,37.63335309709822,10363.2,55.64752093816207,37.3040771484375,563.88
SDM6470,nan,155bd4,RA-89044,SU95,nan,UUEE,2022-02-01 18:15:06+00:00,2022-02-01 18:57:24+00:00,2022-02-01 00:00:00+00:00,52.86671447753906,37.57904052734375,9753.6,55.98948669433594,37.53620494495738,647.7
AZO204,A4204,155c05,nan,nan,ULLI,nan,2022-02-01 18:15:16+00:00,2022-02-01 19:16:20+00:00,2022-02-01 00:00:00+00:00,59.79364013671875,30.26083374023438,304.8,54.0472412109375,37.74831717354911,10675.62
AZO304,nan,155bf8,RA-89080,SU95,ULLI,nan,2022-02-01 18:17:08+00:00,2022-02-01 19:19:28+00:00,2022-02-01 00:00:00+00:00,59.79453393968485,30.25502172009698,0.0,54.13918188062765,37.81469906077665,10668.0
SSF056,nan,155c1d,nan,nan,nan,ULLI,2022-02-01 18:20:51+00:00,2022-02-01 19:21:58+00:00,2022-02-01 00:00:00+00:00,64.88662719726562,33.12872314453125,10668.0,59.80440301410222,30.18834607354526,297.18
61733,nan,14f125,nan,nan,nan,UUMU,2022-02-01 18:35:33+00:00,2022-02-01 21:04:33+00:00,2022-02-01 00:00:00+00:00,54.97059631347656,20.28536628274357,3657.6,55.83233332229872,38.16238403320312,640.08
